,flux,z,f,enz,met_concentration,reaction,gpr
ATPS4rpp,52.973267018120374,1.0,-9999.0,0.001782932051424778,;h_c : 1.0;h2o_c : 1.0;h_p : 1.0;atp_c : 4.999999992621083e-06;pi_c : 0.012512120276271058;adp_c : 4.999999992621078e-07,adp_c + 4.0 h_p + pi_c --> atp_c + h2o_c + 3.0 h_c,( b3734 and b3733 and b3731 and b3735 and b3732 and b3739 and b3737 and b3738 and b3736 ) or ( b3732 and b3735 and b3731 and b3733 and b3734 and b3737 and b3738 and b3736 )
H2Otpp_reverse,37.072785937915086,1.0,-9999.0,-9999.0,;h2o_p : 1.0;h2o_c : 1.0,h2o_c --> h2o_p,s0001 or b0875
EX_h2o_e,37.072785937915086,1.0,-9999.0,-9999.0,;h2o_e : 1.0,h2o_e --> ,
H2Otex_reverse,37.072785937915086,1.0,-9999.0,-9999.0,;h2o_p : 1.0;h2o_e : 1.0,h2o_p --> h2o_e,b1377 or b2215 or b1319 or b3875 or s0001 or b0957 or b0241 or b0929
CYTBO3_4pp,32.25050308646999,1.0,-9999.0,0.0022615051021378325,;h_c : 1.0;h2o_c : 1.0;h_p : 1.0;q8h2_c : 4.999999992621096e-07;o2_c : 4.999999992621096e-07;q8_c : 1.296565237818592e-05,4.0 h_c + 0.5 o2_c + q8h2_c --> h2o_c + 4.0 h_p + q8_c,b0429 and b0432 and b0431 and b0430
NADH16pp,30.144783906250428,1.0,-9999.0,0.023266533577577648,;h_c : 1.0;nadh_c : 4.999999992621078e-07;h_p : 1.0;nad_c : 4.999999992621083e-06;q8h2_c : 4.999999992621096e-07;q8_c : 1.296565237818592e-05,4.0 h_c + nadh_c + q8_c --> 3.0 h_p + nad_c + q8h2_c,b2280 and b2281 and b2287 and b2288 and b2282 and b2277 and b2279 and b2284 and b2278 and b2276 and b2283 and b2286 and b2285
EX_co2_e,18.26060269773916,1.0,-9999.0,-9999.0,;co2_e : 1.0,co2_e --> ,
CO2tpp_reverse,18.26060269773916,1.0,-9999.0,-9999.0,;co2_p : 1.0;co2_c : 3.5532535700738193e-07,co2_c --> co2_p,s0001
CO2tex_reverse,18.26060269773916,1.0,-9999.0,-9999.0,;co2_p : 1.0;co2_e : 1.0,co2_p --> co2_e,b1377 or b0241 or b0929 or b2215
PGK_reverse,17.125280557864002,1.0,5.994546108771761,0.0011892555942961112,;adp_c : 4.999999992621078e-07;3pg_c : 6.894829301870577e-06;atp_c : 4.999999992621083e-06;13dpg_c : 4.999999992621096e-07,13dpg_c + adp_c --> 3pg_c + atp_c,b2926
GAPD,17.125280557864002,1.0,2.6670869363966343,0.0014446914322576593,;g3p_c : 6.190297872796325e-05;pi_c : 0.012512120276271058;nadh_c : 4.999999992621078e-07;nad_c : 4.999999992621083e-06;h_c : 1.0;13dpg_c : 4.999999992621096e-07,g3p_c + nad_c + pi_c --> 13dpg_c + h_c + nadh_c,b1779
O2tex,16.740512102593488,1.0,-9999.0,-9999.0,;o2_p : 1.0;o2_e : 1.0,o2_e --> o2_p,b1377 or b0241 or b0929 or b2215
O2tpp,16.740512102593488,1.0,-9999.0,-9999.0,;o2_c : 4.999999992621096e-07;o2_p : 1.0,o2_p --> o2_c,s0001
EX_o2_e_reverse,16.740512102593488,1.0,-9999.0,-9999.0,;o2_e : 1.0, --> o2_e,
PGM_reverse,15.899957730490382,1.0,2.6670869363965917,0.0018687592278675853,;2pg_c : 4.999999992621096e-07;3pg_c : 6.894829301870577e-06,3pg_c --> 2pg_c,b0755 or b3612
ENO,15.899957730490382,1.0,2.667086936396636,0.001753412005195304,;2pg_c : 4.999999992621096e-07;h2o_c : 1.0;pep_c : 8.715002128555787e-07,2pg_c --> h2o_c + pep_c,b2779
EX_h_e,12.794484665536178,1.0,-9999.0,-9999.0,;h_e : 1.0,h_e --> ,
Htex_reverse,12.794484665536178,1.0,-9999.0,-9999.0,;h_e : 1.0;h_p : 1.0,h_p --> h_e,b1377 or b0241 or b0929 or b2215
PDH,11.140305434257487,1.0,27.213413288484354,0.00020733864571482387,;pyr_c : 1.638846781070466e-05;co2_c : 3.5532535700738193e-07;accoa_c : 0.02000000000856309;coa_c : 1.8852338649606048e-06;nadh_c : 4.999999992621078e-07;nad_c : 4.999999992621083e-06,coa_c + nad_c + pyr_c --> accoa_c + co2_c + nadh_c,b0116 and b0115 and b0114
GLCtex_copy1,10.0,1.0,-9999.0,-9999.0,;glc__D_p : 1.0;glc__D_e : 1.0,glc__D_e --> glc__D_p,b4036
EX_glc__D_e_reverse,10.0,1.0,-9999.0,-9999.0,;glc__D_e : 1.0, --> glc__D_e,
GLCptspp,10.0,1.0,-9999.0,0.0017543859649122807,;glc__D_p : 1.0;pyr_c : 1.638846781070466e-05;g6p_c : 4.4766893622690075e-06;pep_c : 8.715002128555787e-07,glc__D_p + pep_c --> g6p_c + pyr_c,( b2415 and b1101 and b2416 and b2417 ) or ( b2417 and b1621 and b2415 and b2416 ) or ( b1817 and b2415 and b1819 and b1818 and b2416 )
FBA,8.219545463015786,1.0,2.667086936396611,0.008365135731726677,;g3p_c : 6.190297872796325e-05;dhap_c : 0.001468994306923959;fdp_c : 0.0005967452357292708,fdp_c --> dhap_c + g3p_c,b2925 or b2097
PFK,8.219545463015786,1.0,2.6670869363966503,0.00026656031931436666,;f6p_c : 4.999999992621096e-07;fdp_c : 0.0005967452357292708;adp_c : 4.999999992621078e-07;atp_c : 4.999999992621083e-06;h_c : 1.0,atp_c + f6p_c --> adp_c + fdp_c + h_c,b3916 or b1723
TPI,8.118880839668225,1.0,2.667086936396494,1.351733519878065e-05,;dhap_c : 0.001468994306923959;g3p_c : 6.190297872796325e-05,dhap_c --> g3p_c,b3919
NH4tex,7.693724085780028,1.0,-9999.0,-9999.0,;nh4_p : 1.0;nh4_e : 1.0,nh4_e --> nh4_p,b0241 or b1377 or b2215 or b0929
EX_nh4_e_reverse,7.693724085780028,1.0,-9999.0,-9999.0,;nh4_e : 1.0, --> nh4_e,
NH4tpp,7.693724085780028,1.0,-9999.0,-9999.0,;nh4_c : 0.0022336161848738505;nh4_p : 1.0,nh4_p --> nh4_c,s0001 or b0451
ATPM,6.86,1.0,45.737114201817604,-9999.0,;h_c : 1.0;h2o_c : 1.0;adp_c : 4.999999992621078e-07;atp_c : 4.999999992621083e-06;pi_c : 0.012512120276271058,atp_c + h2o_c --> adp_c + h_c + pi_c,
PGI,6.518593865317518,1.0,3.1232478810297226,0.0005305393871976292,;f6p_c : 4.999999992621096e-07;g6p_c : 4.4766893622690075e-06,g6p_c --> f6p_c,b4025
ACt2rpp_reverse,6.252174632250196,1.0,-9999.0,-9999.0,;ac_c : 1.2306664209113478e-06;ac_p : 1.0;h_p : 1.0;h_c : 1.0,ac_c + h_c --> ac_p + h_p,b0010
ACtex_reverse,6.24846665548703,1.0,-9999.0,-9999.0,;ac_e : 1.0;ac_p : 1.0,ac_p --> ac_e,b1377 or b0241 or b0929 or b2215
EX_ac_e,6.24846665548703,1.0,-9999.0,-9999.0,;ac_e : 1.0,ac_e --> ,
GLUDy_reverse,6.09373888006254,1.0,2.667086936396686,0.00044450805706708395,;h_c : 1.0;h2o_c : 1.0;glu__L_c : 0.0045827193600770115;nadp_c : 0.0020000000008562916;akg_c : 4.999999992621096e-07;nh4_c : 0.0022336161848738505;nadph_c : 0.02000000000856292,akg_c + h_c + nadph_c + nh4_c --> glu__L_c + h2o_c + nadp_c,b1761 or ( b3213 and b3212 )
ACKr_reverse,5.833724645888799,1.0,5.438719981565027,3.8201623685511686e-05,;ac_c : 1.2306664209113478e-06;adp_c : 4.999999992621078e-07;actp_c : 4.999999992621096e-07;atp_c : 4.999999992621083e-06,actp_c + adp_c --> ac_c + atp_c,b1849 or b2296 or b3115
PTAr,5.833724645888799,1.0,40.624955666347496,0.0003840723578210406,;pi_c : 0.012512120276271058;actp_c : 4.999999992621096e-07;accoa_c : 0.02000000000856309;coa_c : 1.8852338649606048e-06,accoa_c + pi_c --> actp_c + coa_c,b2297 or b2458
G6PDH2r,3.4814061346824823,1.0,2.6670869363964647,0.00034754415749007543,;h_c : 1.0;nadp_c : 0.0020000000008562916;g6p_c : 4.4766893622690075e-06;nadph_c : 0.02000000000856292;6pgl_c : 1.195337555342349e-06,g6p_c + nadp_c --> 6pgl_c + h_c + nadph_c,b1852
PGL,3.4814061346824823,1.0,4.914880926198084,0.00019082352260757897,;h_c : 1.0;h2o_c : 1.0;6pgc_c : 0.0018099969700016052;6pgl_c : 1.195337555342349e-06,6pgl_c + h2o_c --> 6pgc_c + h_c,b0767
GND,3.4814061346824823,1.0,31.731653254413796,0.0022629711324300954,;nadp_c : 0.0020000000008562916;6pgc_c : 0.0018099969700016052;co2_c : 3.5532535700738193e-07;ru5p__D_c : 3.0027074694275917e-05;nadph_c : 0.02000000000856292,6pgc_c + nadp_c --> co2_c + nadph_c + ru5p__D_c,b2029
PYK,3.200606925359741,1.0,11.594545108771621,0.00018040540993877107,;h_c : 1.0;pyr_c : 1.638846781070466e-05;pep_c : 8.715002128555787e-07;atp_c : 4.999999992621083e-06;adp_c : 4.999999992621078e-07,adp_c + h_c + pep_c --> atp_c + pyr_c,b1854 or b1676
ACONT,2.6360880871269474,1.0,2.6670869363965544,0.0007446576607760528,;icit_c : 4.999999992621096e-07;cit_c : 3.513894105374454e-05,cit_c --> icit_c,
ICDHyr,2.6360880871269474,1.0,25.960381292154416,0.0006297968450630037,;akg_c : 4.999999992621096e-07;nadp_c : 0.0020000000008562916;co2_c : 3.5532535700738193e-07;nadph_c : 0.02000000000856292;icit_c : 4.999999992621096e-07,icit_c + nadp_c --> akg_c + co2_c + nadph_c,b1136
CS,2.6360880871269474,1.0,50.438787665476895,0.001212373271013917,;oaa_c : 4.999999992621096e-07;h_c : 1.0;h2o_c : 1.0;cit_c : 3.513894105374454e-05;accoa_c : 0.02000000000856309;coa_c : 1.8852338649606048e-06,accoa_c + h2o_c + oaa_c --> cit_c + coa_c + h_c,b0720
MDH,2.6130067332110207,1.0,2.667086936396462,4.5364700229358e-05,;oaa_c : 4.999999992621096e-07;h_c : 1.0;mal__L_c : 0.00601174827659084;nadh_c : 4.999999992621078e-07;nad_c : 4.999999992621083e-06,mal__L_c + nad_c --> h_c + nadh_c + oaa_c,b3236
FUM,2.6130067332110207,1.0,2.667086936396595,6.373325393155469e-05,;h2o_c : 1.0;mal__L_c : 0.00601174827659084;fum_c : 0.004524606539532674,fum_c + h2o_c --> mal__L_c,b4122 or b1612 or b1611
PPA,2.49494903129099,1.0,5.086366770578676,0.00016205922285984997,;pi_c : 0.012512120276271058;h2o_c : 1.0;ppi_c : 2.1045792182462608e-06;h_c : 1.0,h2o_c + ppi_c --> h_c + 2.0 pi_c,b2502 or b2744 or b4226
PPC,2.1088257633865037,1.0,13.632912063603268,0.00021492364625979636,;oaa_c : 4.999999992621096e-07;h_c : 1.0;h2o_c : 1.0;co2_c : 3.5532535700738193e-07;pep_c : 8.715002128555787e-07;pi_c : 0.012512120276271058,co2_c + h2o_c + pep_c --> h_c + oaa_c + pi_c,b3956
SUCDi,2.105719179282427,1.0,6.500001000000168,0.0006504517160629978,;q8h2_c : 4.999999992621096e-07;fum_c : 0.004524606539532674;q8_c : 1.296565237818592e-05;succ_c : 4.999999992621096e-07,q8_c + succ_c --> fum_c + q8h2_c,b0723 and b0721 and b0722 and b0724
ASPTA_reverse,2.0857444094705766,1.0,7.071271962259173,0.0012011735836689355,;oaa_c : 4.999999992621096e-07;akg_c : 4.999999992621096e-07;asp__L_c : 0.000909276174557846;glu__L_c : 0.0045827193600770115,glu__L_c + oaa_c --> akg_c + asp__L_c,b0928 or b4054
AKGDH,1.8701347821961445,1.0,37.442133270049275,0.0013836337645669447,;co2_c : 3.5532535700738193e-07;coa_c : 1.8852338649606048e-06;nad_c : 4.999999992621083e-06;akg_c : 4.999999992621096e-07;nadh_c : 4.999999992621078e-07;succoa_c : 4.999999992621096e-07,akg_c + coa_c + nad_c --> co2_c + nadh_c + succoa_c,b0116 and b0727 and b0726
ADK1,1.8694258180901093,1.0,7.638366954831647,0.00039509209089347666,;adp_c : 4.999999992621078e-07;amp_c : 4.999999992621078e-07;atp_c : 4.999999992621083e-06,amp_c + atp_c --> 2.0 adp_c,b0474
RPE,1.7682636646367467,1.0,2.6670869363965974,1.8554828920166044e-05,;xu5p__D_c : 3.98963341822474e-05;ru5p__D_c : 3.0027074694275917e-05,ru5p__D_c --> xu5p__D_c,b3386
RPI_reverse,1.6847865993272022,1.0,12.491641101344152,7.164042444929997e-06,;r5p_c : 4.999999992621096e-07;ru5p__D_c : 3.0027074694275917e-05,ru5p__D_c --> r5p_c,b2914 or b4090
GLNS,1.5622970591872638,1.0,23.76038029215443,0.0006773048294337254,;pi_c : 0.012512120276271058;atp_c : 4.999999992621083e-06;gln__L_c : 0.000594807943820494;h_c : 1.0;nh4_c : 0.0022336161848738505;adp_c : 4.999999992621078e-07;glu__L_c : 0.0045827193600770115,atp_c + glu__L_c + nh4_c --> adp_c + gln__L_c + h_c + pi_c,b3870
FADRx,1.5572006392473476,1.0,20.56582512720668,3.746246715570232e-05,;h_c : 1.0;fad_c : 0.02000000000856292;nadh_c : 4.999999992621078e-07;fadh2_c : 5.504245599758867e-05;nad_c : 4.999999992621083e-06,fad_c + h_c + nadh_c --> fadh2_c + nad_c,b3844
SUCOAS_reverse,1.4961612825323753,1.0,15.557867729950821,0.0002943116309758884,;pi_c : 0.012512120276271058;coa_c : 1.8852338649606048e-06;atp_c : 4.999999992621083e-06;succ_c : 4.999999992621096e-07;adp_c : 4.999999992621078e-07;succoa_c : 4.999999992621096e-07,adp_c + pi_c + succoa_c --> atp_c + coa_c + succ_c,b0729 and b0728
PSERT,1.2253228273736196,1.0,34.14654829300962,0.001631438608722318,;pser__L_c : 6.771501058162011e-07;akg_c : 4.999999992621096e-07;3php_c : 4.999999992621096e-07;glu__L_c : 0.0045827193600770115,3php_c + glu__L_c --> akg_c + pser__L_c,b0907
PSP_L,1.2253228273736196,1.0,2.667086936396654,8.053608717427667e-06,;pser__L_c : 6.771501058162011e-07;pi_c : 0.012512120276271058;h2o_c : 1.0;ser__L_c : 0.0010043150419894638,h2o_c + pser__L_c --> pi_c + ser__L_c,b4388
SERA,1.2253228273736196,1.0,4.667086936396586,0.0018966084069182735,;akg_c : 4.999999992621096e-07;3pg_c : 6.894829301870577e-06;S2hglut_c : 4.999999992621096e-07;3php_c : 4.999999992621096e-07,3pg_c + akg_c --> 3php_c + S2hglut_c,
SHGO,1.2253228273736196,1.0,101.0,0.0025255345373659055,;akg_c : 4.999999992621096e-07;o2_c : 4.999999992621096e-07;h2o2_c : 4.999999992621096e-07;S2hglut_c : 4.999999992621096e-07,S2hglut_c + o2_c --> akg_c + h2o2_c,b2660
TKT1,1.0198840317498021,1.0,2.6670869363966063,0.00040265663932279256,;g3p_c : 6.190297872796325e-05;r5p_c : 4.999999992621096e-07;s7p_c : 4.999999992621096e-07;xu5p__D_c : 3.98963341822474e-05,r5p_c + xu5p__D_c --> g3p_c + s7p_c,b2935 or b2465
TALA,1.0198840317498021,1.0,2.6670869363964806,0.0007192859946314612,;g3p_c : 6.190297872796325e-05;f6p_c : 4.999999992621096e-07;s7p_c : 4.999999992621096e-07;e4p_c : 2.88709491657929e-05,g3p_c + s7p_c --> e4p_c + f6p_c,b0008 or b2464
HCO3E,0.8208206752187907,1.0,4.212373421335901,0.0005954282286227961,;h_c : 1.0;h2o_c : 1.0;hco3_c : 7.10650714014764e-07;co2_c : 3.5532535700738193e-07,co2_c + h2o_c --> h_c + hco3_c,b0126 or b0339
ASPK,0.7615963431869782,1.0,2.667086936396558,5.854266346848197e-05,;asp__L_c : 0.000909276174557846;atp_c : 4.999999992621083e-06;4pasp_c : 2.5767533807040876e-06;adp_c : 4.999999992621078e-07,asp__L_c + atp_c --> 4pasp_c + adp_c,b3940 or b0002 or b4024
ASAD_reverse,0.7615963431869782,1.0,3.565842239558382,0.0013438045106581428,;pi_c : 0.012512120276271058;aspsa_c : 4.999999992621096e-07;nadph_c : 0.02000000000856292;4pasp_c : 2.5767533807040876e-06;h_c : 1.0;nadp_c : 0.0020000000008562916,4pasp_c + h_c + nadph_c --> aspsa_c + nadp_c + pi_c,b3433
GHMT2r,0.7557561907365165,1.0,2.667086936396576,0.0029729427945723525,;mlthf_c : 0.00031280215047952467;h2o_c : 1.0;gly_c : 0.0025950258419676514;thf_c : 0.00017589471666755934;ser__L_c : 0.0010043150419894638,ser__L_c + thf_c --> gly_c + h2o_c + mlthf_c,b2551
TKT2,0.7483796328869445,1.0,19.427467228551073,0.0001667618468549274,;g3p_c : 6.190297872796325e-05;f6p_c : 4.999999992621096e-07;xu5p__D_c : 3.98963341822474e-05;e4p_c : 2.88709491657929e-05,e4p_c + xu5p__D_c --> f6p_c + g3p_c,b2935 or b2465
BIOMASS_Ec_iML1515_core_75p37M,0.7123874665480798,1.0,-9999.0,-9999.0,;gly_c : 0.0025950258419676514;btn_c : 4.999999992621096e-07;asp__L_c : 0.000909276174557846;nad_c : 4.999999992621083e-06;dttp_c : 4.690891733658798e-06;utp_c : 4.999999992621096e-07;coa_c : 1.8852338649606048e-06;h2o_c : 1.0;murein5px4p_p : 1.0;phe__L_c : 4.999999992621096e-07;k_c : 4.999999992621096e-07;mn2_c : 4.999999992621096e-07;ca2_c : 4.999999992621096e-07;thmpp_c : 4.999999992621096e-07;dctp_c : 4.999999992621096e-07;glu__L_c : 0.0045827193600770115;nadp_c : 0.0020000000008562916;succoa_c : 4.999999992621096e-07;cl_c : 4.999999992621096e-07;dgtp_c : 4.871613225107931e-06;pro__L_c : 2.0065249887730986e-05;fe2_c : 4.999999992621096e-07;mlthf_c : 0.00031280215047952467;atp_c : 4.999999992621083e-06;h_c : 1.0;ala__L_c : 1.406364885409617e-06;tyr__L_c : 4.999999992621096e-07;amet_c : 0.02000000000856292;mobd_c : 4.999999992621096e-07;4fe4s_c : 4.999999992621096e-07;adp_c : 4.999999992621078e-07;2fe2s_c : 4.999999992621096e-07;cu2_c : 4.999999992621096e-07;fad_c : 0.02000000000856292;lys__L_c : 0.0003913605459724367;ni2_c : 4.999999992621096e-07;pe161_p : 1.0;pe160_p : 1.0;gln__L_c : 0.000594807943820494;ppi_c : 2.1045792182462608e-06;val__L_c : 4.999999992621096e-07;ile__L_c : 4.999999992621096e-07;asn__L_c : 1.9475381992295135e-06;datp_c : 5.343341768627494e-07;cobalt2_c : 4.999999992621096e-07;pydx5p_c : 1.1560630869690604e-05;cys__L_c : 0.0008242299798257116;2ohph_c : 4.999999992621096e-07;zn2_c : 4.999999992621096e-07;so4_c : 0.02000000000856292;fe3_c : 4.999999992621096e-07;ser__L_c : 0.0010043150419894638;met__L_c : 0.02000000000856292;mg2_c : 4.999999992621096e-07;thf_c : 0.00017589471666755934;kdo2lipid4_e : 1.0;ctp_c : 4.999999992621096e-07;10fthf_c : 4.999999992621096e-07;sheme_c : 4.999999992621096e-07;arg__L_c : 3.0427522723279316e-05;trp__L_c : 2.0105894832013024e-06;leu__L_c : 4.999999992621096e-07;pi_c : 0.012512120276271058;udcpdp_c : 4.999999992621096e-07;nh4_c : 0.0022336161848738505;his__L_c : 0.002643360432859588;thr__L_c : 0.02000000000856292;ribflv_c : 0.02000000000856292;gtp_c : 4.999999992621096e-07;pheme_c : 4.999999992621096e-07,0.000223 10fthf_c + 2.6e-05 2fe2s_c + 0.000223 2ohph_c + 0.00026 4fe4s_c + 0.513689 ala__L_c + 0.000223 amet_c + 0.295792 arg__L_c + 0.241055 asn__L_c + 0.241055 asp__L_c + 75.55223 atp_c + 2e-06 btn_c + 0.005205 ca2_c + 0.005205 cl_c + 0.000576 coa_c + 2.5e-05 cobalt2_c + 0.133508 ctp_c + 0.000709 cu2_c + 0.09158 cys__L_c + 0.026166 datp_c + 0.027017 dctp_c + 0.027017 dgtp_c + 0.026166 dttp_c + 0.000223 fad_c + 0.006715 fe2_c + 0.007808 fe3_c + 0.26316 gln__L_c + 0.26316 glu__L_c + 0.612638 gly_c + 0.215096 gtp_c + 70.028756 h2o_c + 0.094738 his__L_c + 0.290529 ile__L_c + 0.195193 k_c + 0.019456 kdo2lipid4_e + 0.450531 leu__L_c + 0.343161 lys__L_c + 0.153686 met__L_c + 0.008675 mg2_c + 0.000223 mlthf_c + 0.000691 mn2_c + 7e-06 mobd_c + 0.013894 murein5px4p_p + 0.001831 nad_c + 0.000447 nadp_c + 0.013013 nh4_c + 0.000323 ni2_c + 0.063814 pe160_p + 0.075214 pe161_p + 0.185265 phe__L_c + 0.000223 pheme_c + 0.221055 pro__L_c + 0.000223 pydx5p_c + 0.000223 ribflv_c + 0.215792 ser__L_c + 0.000223 sheme_c + 0.004338 so4_c + 9.8e-05 succoa_c + 0.000223 thf_c + 0.000223 thmpp_c + 0.253687 thr__L_c + 0.056843 trp__L_c + 0.137896 tyr__L_c + 5.5e-05 udcpdp_c + 0.144104 utp_c + 0.423162 val__L_c + 0.000341 zn2_c --> 75.37723 adp_c + 75.37723 h_c + 75.37323 pi_c + 0.773903 ppi_c,
EX_pi_e_reverse,0.687173224556277,1.0,-9999.0,-9999.0,;pi_e : 1.0, --> pi_e,
PItex,0.687173224556277,1.0,-9999.0,-9999.0,;pi_e : 1.0;pi_p : 1.0,pi_e --> pi_p,b1377 or b0241 or b0929 or b2215
PIt2rpp,0.687173224556277,1.0,-9999.0,-9999.0,;h_c : 1.0;h_p : 1.0;pi_p : 1.0;pi_c : 0.012512120276271058,h_p + pi_p --> h_c + pi_c,b3493 or b2987
PRPPS,0.6649025675774001,1.0,2.6670869363965273,0.0007899942891289803,;h_c : 1.0;prpp_c : 1.54603480216983e-06;amp_c : 4.999999992621078e-07;atp_c : 4.999999992621083e-06;r5p_c : 4.999999992621096e-07,atp_c + r5p_c --> amp_c + h_c + prpp_c,b1207
MTHFC,0.6265134317804864,1.0,5.8,7.829854135426591e-05,;h_c : 1.0;h2o_c : 1.0;10fthf_c : 4.999999992621096e-07;methf_c : 4.999999992621096e-07,h2o_c + methf_c --> 10fthf_c + h_c,b0529
MTHFD,0.6265134317804864,1.0,2.6670869363966396,7.829854135426591e-05,;nadp_c : 0.0020000000008562916;methf_c : 4.999999992621096e-07;nadph_c : 0.02000000000856292;mlthf_c : 0.00031280215047952467,mlthf_c + nadp_c --> methf_c + nadph_c,b0529
KARA1_reverse,0.6228880919632412,1.0,15.73563950792808,0.004067504388964506,;alac__S_c : 7.93721332234193e-05;nadp_c : 0.0020000000008562916;23dhmb_c : 0.0026043270718129636;nadph_c : 0.02000000000856292;h_c : 1.0,alac__S_c + h_c + nadph_c --> 23dhmb_c + nadp_c,b3774
ACLS,0.6228880919632412,1.0,35.21236936399479,0.00018478245881626233,;alac__S_c : 7.93721332234193e-05;h_c : 1.0;pyr_c : 1.638846781070466e-05;co2_c : 3.5532535700738193e-07,h_c + 2.0 pyr_c --> alac__S_c + co2_c,( b0077 and b0078 ) or ( b3670 and b3671 )
DHAD1,0.6228880919632412,1.0,30.242559036870034,2.699659609206799e-05,;23dhmb_c : 0.0026043270718129636;3mob_c : 0.02000000000856292;h2o_c : 1.0,23dhmb_c --> 3mob_c + h2o_c,b3771
CAT,0.6120822426764885,1.0,155.68217168854,0.0002567949962624791,;o2_c : 4.999999992621096e-07;h2o_c : 1.0;h2o2_c : 4.999999992621096e-07,2.0 h2o2_c --> 2.0 h2o_c + o2_c,b1732 or b3942
NDPK1,0.5627960719974368,1.0,8.438366954831647,0.000394755373958347,;gdp_c : 4.999999992621096e-07;adp_c : 4.999999992621078e-07;atp_c : 4.999999992621083e-06;gtp_c : 4.999999992621096e-07,atp_c + gdp_c --> adp_c + gtp_c,b0474 or b2518
HSDy_reverse,0.4973369248588123,1.0,2.6670869363966503,6.920769398294307e-05,;hom__L_c : 0.006111780483160597;h_c : 1.0;aspsa_c : 4.999999992621096e-07;nadph_c : 0.02000000000856292;nadp_c : 0.0020000000008562916,aspsa_c + h_c + nadph_c --> hom__L_c + nadp_c,b3940 or b0002
CBPS,0.44637272550190693,1.0,29.20944214220963,0.005569675773055371,;pi_c : 0.012512120276271058;atp_c : 4.999999992621083e-06;adp_c : 4.999999992621078e-07;glu__L_c : 0.0045827193600770115;h_c : 1.0;h2o_c : 1.0;hco3_c : 7.10650714014764e-07;gln__L_c : 0.000594807943820494;cbp_c : 1.6044442146619608e-06,2.0 atp_c + gln__L_c + h2o_c + hco3_c --> 2.0 adp_c + cbp_c + glu__L_c + 2.0 h_c + pi_c,b0032 and b0033
ALATA_L_reverse,0.4144983730852544,1.0,29.661634045168466,0.00038606192280698945,;akg_c : 4.999999992621096e-07;ala__L_c : 1.406364885409617e-06;pyr_c : 1.638846781070466e-05;glu__L_c : 0.0045827193600770115,glu__L_c + pyr_c --> akg_c + ala__L_c,b2290 or b2379
THRS,0.38769265749493087,1.0,12.170026265420958,0.001268449604542078,;pi_c : 0.012512120276271058;h2o_c : 1.0;thr__L_c : 0.02000000000856292;phom_c : 4.999999992621096e-07,h2o_c + phom_c --> pi_c + thr__L_c,b0004
HSK,0.38769265749493087,1.0,63.50964697326664,4.470378202405361e-05,;h_c : 1.0;adp_c : 4.999999992621078e-07;phom_c : 4.999999992621096e-07;atp_c : 4.999999992621083e-06;hom__L_c : 0.006111780483160597,atp_c + hom__L_c --> adp_c + h_c + phom_c,b0003
AICART,0.3864929970011858,1.0,2.667086936396583,0.0006154815087168631,;aicar_c : 0.013336585491641805;10fthf_c : 4.999999992621096e-07;fprica_c : 5.607675093685764e-07;thf_c : 0.00017589471666755934,10fthf_c + aicar_c --> fprica_c + thf_c,b4006
IMPC_reverse,0.3864929970011858,1.0,2.6670869363966734,0.0006154815087168631,;imp_c : 0.00024060803833526043;h2o_c : 1.0;fprica_c : 5.607675093685764e-07,fprica_c --> h2o_c + imp_c,b4006
IPPMIb_reverse,0.32095263769137006,1.0,2.667086936396446,0.00018846705519035047,;3c3hmp_c : 0.01322965368942215;h2o_c : 1.0;2ippm_c : 0.0013600403050838049,3c3hmp_c --> 2ippm_c + h2o_c,b0071 and b0072
OMCDC,0.32095263769137006,1.0,27.570027265421057,-9999.0,;3c4mop_c : 4.999999992621096e-07;h_c : 1.0;co2_c : 3.5532535700738193e-07;4mop_c : 0.02000000000856292,3c4mop_c + h_c --> 4mop_c + co2_c,s0001
IPPMIa_reverse,0.32095263769137006,1.0,2.6670869363964416,0.00021795909575292156,;h2o_c : 1.0;2ippm_c : 0.0013600403050838049;3c2hmp_c : 0.00013981542335695442,2ippm_c + h2o_c --> 3c2hmp_c,b0071 and b0072
IPPS,0.32095263769137006,1.0,53.17170172908071,0.0005108308926227041,;3c3hmp_c : 0.01322965368942215;h_c : 1.0;h2o_c : 1.0;accoa_c : 0.02000000000856309;coa_c : 1.8852338649606048e-06;3mob_c : 0.02000000000856292,3mob_c + accoa_c + h2o_c --> 3c3hmp_c + coa_c + h_c,b0074
IPMD,0.32095263769137006,1.0,2.6670869363964975,0.0007189957703645938,;3c4mop_c : 4.999999992621096e-07;h_c : 1.0;nadh_c : 4.999999992621078e-07;nad_c : 4.999999992621083e-06;3c2hmp_c : 0.00013981542335695442,3c2hmp_c + nad_c --> 3c4mop_c + h_c + nadh_c,b0073 or b1800
LEUTAi,0.32095263769137006,1.0,49.65744096312986,0.00020226819687246331,;4mop_c : 0.02000000000856292;akg_c : 4.999999992621096e-07;leu__L_c : 4.999999992621096e-07;glu__L_c : 0.0045827193600770115,4mop_c + glu__L_c --> akg_c + leu__L_c,b3770 or b4054
