,flux,z,f,enz,met_concentration,reaction,gpr
THRS,8.9188574936436,1.0,10.960391348330234,0.029180643589896447,;pi_c : 0.019999961233879777;thr__L_c : 0.02000000000856292;phom_c : 4.999999992621096e-07;h2o_c : 1.0,h2o_c + phom_c --> pi_c + thr__L_c,b0004
ASAD_reverse,8.9188574936436,1.0,4.766832463323549,0.015736946529604043,;nadp_c : 0.0020000000008562916;nadph_c : 0.02000000000856292;pi_c : 0.019999961233879777;h_c : 1.0;aspsa_c : 4.999999992621096e-07;4pasp_c : 6.561658221191577e-06,4pasp_c + h_c + nadph_c --> aspsa_c + nadp_c + pi_c,b3433
PFL,8.9188574936436,1.0,4.76683246332334,0.0049549208298019995,;accoa_c : 4.999999992621096e-07;coa_c : 4.999999992621096e-07;for_c : 0.0002925885435720545;pyr_c : 4.999999992621096e-07,coa_c + pyr_c --> accoa_c + for_c,( b3951 and b3952 ) or ( b0902 and b0903 ) or ( b0902 and b3114 ) or ( b0903 and b0902 and b2579 )
NH4tex,8.9188574936436,1.0,-9999.0,-9999.0,;nh4_p : 1.0;nh4_e : 1.0,nh4_e --> nh4_p,b0241 or b1377 or b2215 or b0929
FTHFLi,8.9188574936436,1.0,4.766832463323392,-9999.0,;10fthf_c : 3.0087578148674915e-05;thf_c : 0.0002663491390257836;adp_c : 4.999999992621078e-07;pi_c : 0.019999961233879777;atp_c : 4.999999992621083e-06;for_c : 0.0002925885435720545,atp_c + for_c + thf_c --> 10fthf_c + adp_c + pi_c,
GHMT2r_reverse,8.9188574936436,1.0,4.766832463323391,0.011030871366486948,;mlthf_c : 1.7515558346480335e-05;gly_c : 0.0006239240324488855;thf_c : 0.0002663491390257836;ser__L_c : 4.999999992621096e-07;h2o_c : 1.0,gly_c + h2o_c + mlthf_c --> ser__L_c + thf_c,b2551
ASPTA_reverse,8.9188574936436,1.0,4.766832463323498,0.005136341715326339,;akg_c : 4.999999992621096e-07;glu__L_c : 3.429254773728515e-06;asp__L_c : 0.005226684501230695;oaa_c : 0.0015716814376661888,glu__L_c + oaa_c --> akg_c + asp__L_c,b0928 or b4054
GLUDy_reverse,8.9188574936436,1.0,4.766832463323567,0.0006505864615775973,;nadph_c : 0.02000000000856292;glu__L_c : 3.429254773728515e-06;h2o_c : 1.0;h_c : 1.0;akg_c : 4.999999992621096e-07;nadp_c : 0.0020000000008562916;nh4_c : 3.772895360195528e-06,akg_c + h_c + nadph_c + nh4_c --> glu__L_c + h2o_c + nadp_c,b1761 or ( b3213 and b3212 )
GLCptspp,8.9188574936436,1.0,-9999.0,0.0015647118409901051,;glc__D_p : 1.0;pep_c : 4.999999992621051e-07;pyr_c : 4.999999992621096e-07;g6p_c : 0.0006405625597096537,glc__D_p + pep_c --> g6p_c + pyr_c,( b2415 and b1101 and b2416 and b2417 ) or ( b2417 and b1621 and b2415 and b2416 ) or ( b1817 and b2415 and b1819 and b1818 and b2416 )
ACALD,8.918857493641916,1.0,15.64925962493665,0.0008574929991261764,;h_c : 1.0;accoa_c : 4.999999992621096e-07;nad_c : 4.999999992621083e-06;nadh_c : 4.999999992621078e-07;acald_c : 0.02000000000856292;coa_c : 4.999999992621096e-07,acald_c + coa_c + nad_c --> accoa_c + h_c + nadh_c,b0351 or b1241
H2Otex_reverse,8.606029290544036,1.0,-9999.0,-9999.0,;h2o_p : 1.0;h2o_e : 1.0,h2o_p --> h2o_e,b1377 or b2215 or b1319 or b3875 or s0001 or b0957 or b0241 or b0929
H2Otpp_reverse,8.606029290544036,1.0,-9999.0,-9999.0,;h2o_p : 1.0;h2o_c : 1.0,h2o_c --> h2o_p,s0001 or b0875
EX_h2o_e,8.606029290544036,1.0,-9999.0,-9999.0,;h2o_e : 1.0,h2o_e --> ,
PPC,8.38906393054177,1.0,4.766832463323404,0.0008549820663055521,;pep_c : 4.999999992621051e-07;h2o_c : 1.0;h_c : 1.0;pi_c : 0.019999961233879777;co2_c : 9.999999999761818e-05;oaa_c : 0.0015716814376661888,co2_c + h2o_c + pep_c --> h_c + oaa_c + pi_c,b3956
CYTBO3_4pp,8.293201087444462,1.0,-9999.0,0.000581544930385256,;q8_c : 0.02000000000856292;o2_c : 4.999999992621096e-07;h2o_c : 1.0;h_c : 1.0;q8h2_c : 0.0003416771240677294;h_p : 1.0,4.0 h_c + 0.5 o2_c + q8h2_c --> h2o_c + 4.0 h_p + q8_c,b0429 and b0432 and b0431 and b0430
PGL,8.076235727443883,1.0,4.766832463323581,0.00044267623233236545,;6pgl_c : 6.09073929489211e-06;6pgc_c : 0.009767605970607805;h2o_c : 1.0;h_c : 1.0,6pgl_c + h2o_c --> 6pgc_c + h_c,b0767
G6PDH2r,8.076235727443883,1.0,11.268366954893036,0.0008062399022117328,;g6p_c : 0.0006405625597096537;nadph_c : 0.02000000000856292;nadp_c : 0.0020000000008562916;6pgl_c : 6.09073929489211e-06;h_c : 1.0,g6p_c + nadp_c --> 6pgl_c + h_c + nadph_c,b1852
GND,8.076235727443883,1.0,4.766832463323384,0.005249685788691513,;ru5p__D_c : 0.02000000000856292;nadph_c : 0.02000000000856292;nadp_c : 0.0020000000008562916;6pgc_c : 0.009767605970607805;co2_c : 9.999999999761818e-05,6pgc_c + nadp_c --> co2_c + nadph_c + ru5p__D_c,b2029
PFK,7.307921424185372,1.0,4.766832463323526,0.00023699630072250054,;f6p_c : 3.782690094668146e-05;fdp_c : 0.02000000000856292;atp_c : 4.999999992621083e-06;adp_c : 4.999999992621078e-07;h_c : 1.0,atp_c + f6p_c --> adp_c + fdp_c + h_c,b3916 or b1723
TPI,7.307921424185372,1.0,4.766832463323377,1.2167147843138055e-05,;dhap_c : 0.008504340306309182;g3p_c : 0.0001587604576484589,dhap_c --> g3p_c,b3919
FBA,7.307921424185372,1.0,4.766832463323489,0.007437364378014458,;fdp_c : 0.02000000000856292;dhap_c : 0.008504340306309182;g3p_c : 0.0001587604576484589,fdp_c --> dhap_c + g3p_c,b2925 or b2097
NADH16pp,6.703820398138973,1.0,-9999.0,0.00517418412672746,;q8_c : 0.02000000000856292;nadh_c : 4.999999992621078e-07;q8h2_c : 0.0003416771240677294;nad_c : 4.999999992621083e-06;h_c : 1.0;h_p : 1.0,4.0 h_c + nadh_c + q8_c --> 3.0 h_p + nad_c + q8h2_c,b2280 and b2281 and b2287 and b2288 and b2282 and b2277 and b2279 and b2284 and b2278 and b2276 and b2283 and b2286 and b2285
RPE,5.384157151629256,1.0,4.766832463323475,5.649729552537754e-05,;ru5p__D_c : 0.02000000000856292;xu5p__D_c : 0.01177227073970962,ru5p__D_c --> xu5p__D_c,b3386
O2tpp,4.146600543722231,1.0,-9999.0,-9999.0,;o2_c : 4.999999992621096e-07;o2_p : 1.0,o2_p --> o2_c,s0001
O2tex,4.146600543722231,1.0,-9999.0,-9999.0,;o2_p : 1.0;o2_e : 1.0,o2_e --> o2_p,b1377 or b0241 or b0929 or b2215
EX_o2_e_reverse,4.146600543722231,1.0,-9999.0,-9999.0,;o2_e : 1.0, --> o2_e,
TKT2,2.692078575814628,1.0,10.048259844995572,0.00059987735562714,;f6p_c : 3.782690094668146e-05;xu5p__D_c : 0.01177227073970962;e4p_c : 4.999999992621096e-07;g3p_c : 0.0001587604576484589,e4p_c + xu5p__D_c --> f6p_c + g3p_c,b2935 or b2465
TKT1,2.692078575814628,1.0,14.537869564861282,0.0010628495773883538,;r5p_c : 4.999999992621096e-07;xu5p__D_c : 0.01177227073970962;s7p_c : 5.765920262906402e-07;g3p_c : 0.0001587604576484589,r5p_c + xu5p__D_c --> g3p_c + s7p_c,b2935 or b2465
TALA,2.692078575814628,1.0,4.766832463323361,0.0018986221528624772,;f6p_c : 3.782690094668146e-05;s7p_c : 5.765920262906402e-07;e4p_c : 4.999999992621096e-07;g3p_c : 0.0001587604576484589,g3p_c + s7p_c --> e4p_c + f6p_c,b0008 or b2464
RPI_reverse,2.6920785758146275,1.0,29.258720981565002,1.14472451228686e-05,;ru5p__D_c : 0.02000000000856292;r5p_c : 4.999999992621096e-07,ru5p__D_c --> r5p_c,b2914 or b4090
PGI,1.9237642725561166,1.0,4.766832463323407,0.00015657252765890797,;f6p_c : 3.782690094668146e-05;g6p_c : 0.0006405625597096537,g6p_c --> f6p_c,b4025
GLCt2pp,1.0811425063564002,1.0,-9999.0,-9999.0,;glc__D_p : 1.0;glc__D_c : 4.999999992621096e-07;h_p : 1.0;h_c : 1.0,glc__D_p + h_p --> glc__D_c + h_c,b2943
HEX1,1.0811425063564002,1.0,7.284348001451361,0.0007892843695263688,;g6p_c : 0.0006405625597096537;atp_c : 4.999999992621083e-06;glc__D_c : 4.999999992621096e-07;adp_c : 4.999999992621078e-07;h_c : 1.0,atp_c + glc__D_c --> adp_c + g6p_c + h_c,b2388
ATPS4rpp,1.0595871262053471,1.0,-9999.0,3.566273999944845e-05,;h2o_c : 1.0;adp_c : 4.999999992621078e-07;h_c : 1.0;pi_c : 0.019999961233879777;atp_c : 4.999999992621083e-06;h_p : 1.0,adp_c + 4.0 h_p + pi_c --> atp_c + h2o_c + 3.0 h_c,( b3734 and b3733 and b3731 and b3735 and b3732 and b3739 and b3737 and b3738 and b3736 ) or ( b3732 and b3735 and b3731 and b3733 and b3734 and b3737 and b3738 and b3736 )
MDH2,1.0595871262036596,1.0,44.12674139770465,0.0014958171824411624,;q8_c : 0.02000000000856292;q8h2_c : 0.0003416771240677294;mal__L_c : 4.999999992621096e-07;oaa_c : 0.0015716814376661888,mal__L_c + q8_c --> oaa_c + q8h2_c,b2210
ACONTa,0.5297935631018298,1.0,4.766832463323437,0.0001496591986163361,;acon_C_c : 2.419971281797203e-06;h2o_c : 1.0;cit_c : 0.0003839004321447152,cit_c --> acon_C_c + h2o_c,b0118 or b1276
FUM,0.5297935631018298,1.0,4.766832463323473,1.2922074504943587e-05,;mal__L_c : 4.999999992621096e-07;h2o_c : 1.0;fum_c : 8.494537893859471e-07,fum_c + h2o_c --> mal__L_c,b4122 or b1612 or b1611
CS,0.5297935631018298,1.0,41.135147120536956,0.00024365936714957414,;h2o_c : 1.0;cit_c : 0.0003839004321447152;h_c : 1.0;accoa_c : 4.999999992621096e-07;oaa_c : 0.0015716814376661888;coa_c : 4.999999992621096e-07,accoa_c + h2o_c + oaa_c --> cit_c + coa_c + h_c,b0720
ACONTb,0.5297935631018298,1.0,4.766832463323425,0.00014965920043423034,;icit_c : 4.999999992621096e-07;acon_C_c : 2.419971281797203e-06;h2o_c : 1.0,acon_C_c + h2o_c --> icit_c,b0118 or b1276
ICL,0.5297935631018298,1.0,28.717828311460007,0.0003270330636431048,;glx_c : 4.999999992621096e-07;icit_c : 4.999999992621096e-07;succ_c : 4.999999992621096e-07,icit_c --> glx_c + succ_c,b4015
SUCDi,0.5297935631018298,1.0,30.72872098156499,0.00016365198914897454,;q8_c : 0.02000000000856292;q8h2_c : 0.0003416771240677294;succ_c : 4.999999992621096e-07;fum_c : 8.494537893859471e-07,q8_c + succ_c --> fum_c + q8h2_c,b0723 and b0721 and b0722 and b0724
MALS,0.5297935631018298,1.0,35.6,0.0003688214980842813,;accoa_c : 4.999999992621096e-07;mal__L_c : 4.999999992621096e-07;h2o_c : 1.0;h_c : 1.0;glx_c : 4.999999992621096e-07;coa_c : 4.999999992621096e-07,accoa_c + glx_c + h2o_c --> coa_c + h_c + mal__L_c,b4014 or b2976
EX_co2_e_reverse,0.3128282030978866,1.0,-9999.0,-9999.0,;co2_e : 1.0, --> co2_e,
CO2tpp,0.3128282030978866,1.0,-9999.0,-9999.0,;co2_p : 1.0;co2_c : 9.999999999761818e-05,co2_p --> co2_c,s0001
CO2tex,0.3128282030978866,1.0,-9999.0,-9999.0,;co2_p : 1.0;co2_e : 1.0,co2_e --> co2_p,b1377 or b0241 or b0929 or b2215
