,flux,z,f,enz,met_concentration,reaction,gpr
SUCDi,4.9763764066161835,1.0,30.72872098156499,0.0015371910012055635,;q8_c : 0.02000000000856292;q8h2_c : 0.00011221730003823547;succ_c : 4.999999992621096e-07;fum_c : 2.586400917567371e-06,q8_c + succ_c --> fum_c + q8h2_c,b0723 and b0721 and b0722 and b0724
ACONTb,4.9763764066161835,1.0,7.6383659548316425,0.0014057560641422865,;icit_c : 4.999999992621096e-07;acon_C_c : 7.368283033090578e-06;h2o_c : 1.0,acon_C_c + h2o_c --> icit_c,b0118 or b1276
MALS,4.9763764066161835,1.0,35.6,0.00346435806160725,;accoa_c : 4.999999992621096e-07;mal__L_c : 4.999999992621096e-07;h2o_c : 1.0;h_c : 1.0;glx_c : 4.999999992621096e-07;coa_c : 4.999999992621096e-07,accoa_c + glx_c + h2o_c --> coa_c + h_c + mal__L_c,b4014 or b2976
FBP,4.83619678947843,1.0,14.801050967848624,0.0005238324098198135,;f6p_c : 9.328524912554051e-05;pi_c : 0.003460330126062697;h2o_c : 1.0;fdp_c : 1.2068560391271129e-06,fdp_c + h2o_c --> f6p_c + pi_c,b2930 or b4232 or b3925 or b3697
TPI_reverse,4.83619678947843,1.0,32.828720981565,8.051909417273598e-06,;dhap_c : 4.999999992621096e-07;g3p_c : 0.02000000000856292,g3p_c --> dhap_c,b3919
HEX1,4.83619678947843,1.0,17.361634045168444,0.0035306488381010967,;g6p_c : 1.2870108541945367e-05;atp_c : 4.999999992621083e-06;glc__D_c : 4.999999992621096e-07;adp_c : 4.999999992621078e-07;h_c : 1.0,atp_c + glc__D_c --> adp_c + g6p_c + h_c,b2388
GLCtex_copy2,4.83619678947843,1.0,-9999.0,-9999.0,;glc__D_p : 1.0;glc__D_e : 1.0,glc__D_e --> glc__D_p,b0241 or b0929 or b1377 or b2215
EX_glc__D_e_reverse,4.83619678947843,1.0,-9999.0,-9999.0,;glc__D_e : 1.0, --> glc__D_e,
GLCt2pp,4.83619678947843,1.0,-9999.0,-9999.0,;glc__D_p : 1.0;glc__D_c : 4.999999992621096e-07;h_p : 1.0;h_c : 1.0,glc__D_p + h_p --> glc__D_c + h_c,b2943
FBA_reverse,4.83619678947843,1.0,7.6383659548316345,0.005369160462481096,;fdp_c : 1.2068560391271129e-06;dhap_c : 4.999999992621096e-07;g3p_c : 0.02000000000856292,dhap_c + g3p_c --> fdp_c,b2925 or b2097
RPI_reverse,2.803592341733638,1.0,7.638365954831662,1.1921423486203637e-05,;ru5p__D_c : 0.010229862256855076;r5p_c : 0.0011184102568175252,ru5p__D_c --> r5p_c,b2914 or b4090
TALA,2.8035923417336375,1.0,7.638365954831583,0.001977268633773193,;f6p_c : 9.328524912554051e-05;s7p_c : 2.4965934876691173e-05;e4p_c : 0.00036321899916108433;g3p_c : 0.02000000000856292,g3p_c + s7p_c --> e4p_c + f6p_c,b0008 or b2464
TKT1,2.8035923417336375,1.0,7.6383659548316984,0.001106875914526057,;r5p_c : 0.0011184102568175252;xu5p__D_c : 0.0019776250024260912;s7p_c : 2.4965934876691173e-05;g3p_c : 0.02000000000856292,r5p_c + xu5p__D_c --> g3p_c + s7p_c,b2935 or b2465
TKT2,2.8035923417336375,1.0,7.638365954831655,0.0006247260296652954,;f6p_c : 9.328524912554051e-05;xu5p__D_c : 0.0019776250024260912;e4p_c : 0.00036321899916108433;g3p_c : 0.02000000000856292,e4p_c + xu5p__D_c --> f6p_c + g3p_c,b2935 or b2465
ACtex_reverse,1.8924248306070395,1.0,-9999.0,-9999.0,;ac_p : 1.0;ac_e : 1.0,ac_p --> ac_e,b1377 or b0241 or b0929 or b2215
PTAr,1.8924248306070395,1.0,13.404205194389975,0.00012459073933195435,;pi_c : 0.003460330126062697;accoa_c : 4.999999992621096e-07;actp_c : 4.999999992621096e-07;coa_c : 4.999999992621096e-07,accoa_c + pi_c --> actp_c + coa_c,b2297 or b2458
ACt2rpp_reverse,1.8924248306070395,1.0,-9999.0,-9999.0,;ac_c : 4.999999992621096e-07;ac_p : 1.0;h_p : 1.0;h_c : 1.0,ac_c + h_c --> ac_p + h_p,b0010
ACKr_reverse,1.8924248306070395,1.0,7.761633045168352,1.2392374618317967e-05,;ac_c : 4.999999992621096e-07;atp_c : 4.999999992621083e-06;actp_c : 4.999999992621096e-07;adp_c : 4.999999992621078e-07,actp_c + adp_c --> ac_c + atp_c,b1849 or b2296 or b3115
EX_ac_e,1.8924248306070395,1.0,-9999.0,-9999.0,;ac_e : 1.0,ac_e --> ,
ADK1,0.94621241530352,1.0,7.638366954831647,0.00019997639808653516,;atp_c : 4.999999992621083e-06;adp_c : 4.999999992621078e-07;amp_c : 4.999999992621078e-07,amp_c + atp_c --> 2.0 adp_c,b0474
PPC,0.9462124153035197,1.0,7.774302652218292,9.643443567701185e-05,;pep_c : 0.00020409068092799447;h2o_c : 1.0;h_c : 1.0;pi_c : 0.003460330126062697;co2_c : 1.7312031262146087e-06;oaa_c : 0.02000000000856309,co2_c + h2o_c + pep_c --> h_c + oaa_c + pi_c,b3956
PPS,0.9462124153035197,1.0,7.638365954831682,0.00022306455550131704,;pi_c : 0.003460330126062697;pyr_c : 7.062208578285927e-07;amp_c : 4.999999992621078e-07;h_c : 1.0;pep_c : 0.00020409068092799447;atp_c : 4.999999992621083e-06;h2o_c : 1.0,atp_c + h2o_c + pyr_c --> amp_c + 2.0 h_c + pep_c + pi_c,b1702
