,EcoTCM,EcoETM
0.3,2.6670879363966336,2.6670879363966336
0.3011539944288536,2.6670879363966336,2.6670879363966336
0.3023079888577072,2.6670879363966336,2.6670879363966336
0.30576997214426804,2.6670879363966336,2.6670879363966336
0.30807796100197526,2.6670879363966336,2.6670879363966336
0.3034619832865608,2.6670879363966336,2.6670879363966336
0.31038594985968243,2.6670879363966336,2.6670879363966336
0.30461597771541443,2.6670879363966336,2.6670879363966336
0.31153994428853604,2.6670879363966336,2.6670879363966336
0.30692396657312165,2.6670879363966336,2.6670879363966336
0.31384793314624326,2.6670879363966336,2.6670879363966336
0.3092319554308288,2.6670879363966336,2.6670879363966336
0.31269393871738965,2.6670879363966336,2.6670879363966336
0.3150019275750969,2.6670879363966336,2.6670879363966336
0.3173099164328041,2.6670879363966336,2.6670879363966336
0.3161559220039505,2.6670879363966336,2.667087936396714
0.3196179052905113,2.6670879363966336,2.6670879363966336
0.3184639108616577,2.6670879363966336,2.6670879363966336
0.32192589414821854,2.6670879363966336,2.6670879363966336
0.3265418718636329,2.6670879363966336,2.6670879363966336
0.3242338830059257,2.6670879363966336,2.6670879363966336
0.32307988857707215,2.6670879363966336,2.6670879363966336
0.32077189971936493,2.6670879363966336,2.6670879363966336
0.3253878774347793,2.6670879363966336,2.6670879363966336
0.32769586629248654,2.6670879363966336,2.6670879363966336
0.33000385515019376,2.6670879363966336,2.6670879363966336
0.332311844007901,2.6670879363966336,2.6670879363966336
0.3346198328656082,2.6670879363966336,2.6670879363966336
0.3369278217233154,2.6670879363966336,2.6670879363966336
0.33923581058102265,2.6670879363966336,2.6670879363966336
0.33115784957904737,2.6670879363966336,2.6670879363966336
0.34038980500987626,2.6670879363966336,2.6670879363966336
0.32884986072134015,2.6670879363966336,2.6670879363966336
0.34385178829643703,2.6670879363966336,2.6670879363966336
0.3357738272944618,2.6670879363966336,2.6670879363966336
0.34500578272529064,2.6670879363966336,2.6670879363966336
0.34615977715414425,2.6670879363966336,2.6670879363966336
0.3334658384367546,2.6670879363966336,2.6670879363966336
0.34731377158299787,2.6670879363966336,2.6670879363966336
0.3484677660118515,2.6670879363966336,2.6670879363966336
0.33808181615216903,2.6670879363966336,2.6670879363966336
0.3415437994387298,2.6670879363966336,2.6670879363966336
0.35539173258497314,2.6670879363966336,2.6670879363966336
0.3426977938675834,2.6670879363966336,2.6670879363966336
0.3496217604407051,2.6670879363966336,2.6670879363966336
0.3507757548695587,2.6670879363966336,2.6670879363966336
0.3565457270138267,2.6670879363966336,2.6670879363966336
0.35769972144268036,2.6670879363966336,2.6670879363966336
0.3530837437272659,2.6670879363966336,2.6670879363966336
0.35423773815611953,2.6670879363966336,2.6670879363966336
0.3588537158715339,2.6670879363966336,2.6670879363966336
0.36000771030038753,2.6670879363966336,2.6670879363966336
0.3519297492984123,2.6670879363966336,2.6670879363966336
0.36116170472924114,2.6670879363966336,2.6670879363966336
0.36346969358694836,2.6670879363966336,2.6670879363966336
0.3680856713023628,2.6670879363966336,2.6670879363966336
0.3657776824446556,2.6670879363966336,2.6670879363966336
0.3692396657312164,2.6670879363966336,2.6670879363966336
0.36231569915809475,2.6670879363966336,2.6670879363966336
0.37154765458892364,2.6670879363966336,2.6670879363966336
0.36462368801580197,2.6670879363966336,2.6670879363966336
0.37270164901777725,2.6670879363966336,2.6670879363966336
0.376163632304338,2.6670879363966336,2.6670879363966336
0.3669316768735092,2.6670879363966336,2.6670879363966336
0.3738556434466308,2.6670879363966336,2.6670879363966336
0.38077961001975247,2.6670879363966336,2.6670879363966336
0.3819336044486061,2.6670879363966336,2.6670879363966336
0.37039366016007,2.6670879363966336,2.6670879363966336
0.37731762673319164,2.6670879363966336,2.6670879363966336
0.37500963787548447,2.6670879363966336,2.6670879363966336
0.37962561559089886,2.6670879363966336,2.6670879363966336
0.37847162116204525,2.6670879363966336,2.6670879363966336
0.3853955877351669,2.6670879363966336,2.6670879363966336
0.3865495821640205,2.6670879363966336,2.6670879363966336
0.3888575710217277,2.6670879363966336,2.6670879363966336
0.39001156545058135,2.6670879363966336,2.6670879363966336
0.3923195543082886,2.6670879363966336,2.6670879363966336
0.3911655598794349,2.6670879363966336,2.6670879363966336
0.39347354873714213,2.6670879363966336,2.6670879363966336
0.39578153759484935,2.6670879363966336,2.6670879363966336
0.3842415933063133,2.6670879363966336,2.6670879363966336
0.3830875988774597,2.6670879363966336,2.6670879363966336
0.38770357659287413,2.6670879363966336,2.6670879363966336
0.39462754316599574,2.6670879363966336,2.6670879363966336
0.3980895264525566,2.6670879363966336,2.6670879363966336
0.3992435208814102,2.6670879363966336,2.6670879363966336
0.402705504167971,2.6670879363966336,2.6670879363966336
0.40385949859682463,2.6670879363966336,2.6670879363966336
0.39693553202370296,2.6670879363966336,2.6670879363966336
0.4015515097391174,2.6670879363966336,2.6670879363966336
0.408475476312239,2.6670879363966336,2.6670879363966336
0.41193745959879985,2.6670879363966336,2.6670879363966336
0.4003975153102638,2.6670879363966336,2.6670879363966336
0.40501349302567824,2.6670879363966336,2.6670879363966336
0.41078346516994624,2.6670879363966336,2.6670879363966336
0.40732148188338546,2.6670879363966336,2.6670879363966336
0.41309145402765346,2.6670879363966336,2.6670879363966336
0.4061674874545318,2.6670879363966336,2.6670879363966336
0.4153994428853607,2.6670879363966336,2.6670879363966336
0.4177074317430679,2.6670879363966336,2.6670879363966336
0.41424544845650707,2.6670879363966336,2.6670879363966336
0.4165534373142143,2.6670879363966336,2.6670879363966336
0.4188614261719215,2.6670879363966336,2.6670879363966336
0.4096294707410926,2.6670879363966336,2.6670879363966336
0.42463139831618957,2.6670879363966336,2.6670879363966336
0.4257853927450431,2.6670879363966336,2.6670879363966336
0.4200154206007751,2.6670879363966336,2.667087936396712
0.4211694150296287,2.6670879363966336,2.6670879363966336
0.4269393871738968,2.6670879363966336,2.6670879363966336
0.42809338160275034,2.6670879363966336,2.6670879363966336
0.42232340945848235,2.6670879363966336,2.6670879363966336
0.4234774038873359,2.6670879363966336,2.6670879363966336
0.4315553648893112,2.6670879363966336,2.6670879363966336
0.4327093593181648,2.6670879363966336,2.6670879363966336
0.43617134260472556,2.6670879363966336,2.6670879363966336
0.4384793314624328,2.6670879363966336,2.6670879363966336
0.4419413147489937,2.6670879363966336,2.6670879363966336
0.43040137046045757,2.6670879363966336,2.6670879363966336
0.42924737603160396,2.6670879363966336,2.6670879363966336
0.44078732032014,2.6670879363966336,2.6670879363966336
0.44424930360670084,2.6670879363966336,2.6670879363966336
0.44540329803555445,2.6670879363966336,2.6670879363966336
0.44309530917784723,2.6670879363966336,2.6670879363966336
0.435017348175872,2.6670879363966336,2.6670879363966336
0.43732533703357923,2.6670879363966336,2.6670879363966336
0.4477112868932617,2.6670879363966336,2.6670879363966336
0.4488652813221153,2.6670879363966336,2.6670879363966336
0.4338633537470184,2.6670879363966336,2.6670879363966336
0.43963332589128645,2.6670879363966336,2.6670879363966336
0.4523272646086761,2.6670879363966336,2.6670879363966336
0.45348125903752967,2.6670879363966336,2.6670879363966336
0.44655729246440806,2.6670879363966336,2.6670879363966336
0.4511732701798225,2.6670879363966336,2.6670879363966336
0.45694324232409056,2.6670879363966336,2.6670879363966336
0.4500192757509689,2.6670879363966336,2.6670879363966336
