,EcoTCM,EcoETM
0.486,2.6670879363966336,2.6670879363966336
0.483,2.6670879363966336,2.667087936396714
0.489,2.6670879363966336,2.6670879363966336
0.492,2.6670879363966336,2.6670879363966336
0.495,2.6670879363966336,2.6670879363966336
0.501,2.6670879363966336,2.6670879363966336
0.498,2.6670879363966336,2.6670879363966336
0.504,2.6670879363966336,2.6670879363966336
0.507,2.6670879363966336,2.6670879363966336
0.51,2.6670879363966336,2.6670879363966336
0.513,2.6670879363966336,2.6670879363966336
0.516,2.6670879363966336,2.6670879363966336
0.519,2.6670879363966336,2.6670879363966336
0.525,2.6670879363966336,2.6670879363967113
0.522,2.6670879363966336,2.6670879363966336
0.528,2.6670879363966336,2.6670879363966336
0.531,2.6670879363966336,2.6670879363966336
0.534,2.6670879363966336,2.6670879363966336
0.537,2.6670879363966336,2.6670879363966336
0.54,2.6670879363966336,2.6670879363966336
0.546,2.6670879363966336,2.6670879363966336
0.5429999999999999,2.6670879363966336,2.6670879363966336
0.5489999999999999,2.6670879363966336,2.6670879363967117
0.552,2.6670879363966336,2.6670879363966336
0.558,2.6670879363966336,2.6670879363966336
0.5549999999999999,2.6670879363966336,2.667087936396735
0.5640000000000001,2.6670879363966336,2.6670879363966336
0.5609999999999999,2.6670879363966336,2.6670879363966336
0.567,2.6670879363966336,2.6670879363966336
0.5700000000000001,2.6670879363966336,2.6670879363966336
0.5760000000000001,2.6670879363966336,2.6670879363966336
0.573,2.6670879363966336,2.6670879363967117
0.579,2.6670879363966336,2.6670879363966336
0.5820000000000001,2.6670879363966336,2.6670879363966336
0.585,2.6670879363966336,2.6670879363966336
0.5880000000000001,2.6670879363966336,2.6670879363966336
0.591,2.6670879363966336,2.667087936396714
0.597,2.6670879363966336,2.6670879363966336
0.594,2.6670879363966336,2.6670879363967117
0.6,2.6670879363966336,2.6670879363966336
0.6003999999999999,2.6670879363966336,2.6670879363967117
0.6008,2.6670879363966336,2.6670879363966336
0.6016,2.6670879363966336,2.6670879363967113
0.6012,2.6670879363966336,2.6670879363967117
0.602,2.6670879363966336,2.6670879363967117
0.6023999999999999,2.6670879363966336,2.667087936396714
0.6028,2.6670879363966336,2.667087936396714
0.6032,2.6670879363966336,2.6670879363967117
0.6036,2.6670879363966336,2.6670879363967135
0.604,2.6670879363966336,2.6670879363966336
0.6043999999999999,2.6670879363966336,2.6670879363966336
0.6048,2.6670879363966336,2.6670879363967126
0.6052,2.6670879363966336,2.6670879363967117
0.606,2.6670879363966336,2.6670879363967113
0.6056,2.6670879363966336,2.6670879363967117
0.6063999999999999,2.6670879363966336,2.6670879363966336
0.6068,2.6670879363966336,2.6670879363966336
0.6072,2.6670879363966336,2.6670879363966336
0.6076,2.6670879363966336,2.6670879363966336
0.608,2.6670879363966336,2.6670879363966336
0.6083999999999999,2.6670879363966336,2.6670879363966336
0.6088,2.6670879363966336,2.6670879363966336
0.6092,2.6670879363966336,2.6670879363966336
0.6096,2.6670879363966336,2.6670879363966336
0.61,2.6670879363966336,2.6670879363967117
0.6103999999999999,2.6670879363966336,2.6670879363966336
0.6116,2.6670879363966336,2.6670879363966336
0.6108,2.6670879363966336,2.6670879363966336
0.6112,2.6670879363966336,2.6670879363966336
0.612,2.6670879363966336,2.6670879363966336
0.6123999999999999,2.6670879363966336,2.667087936396714
0.6132,2.6670879363966336,2.667083317570538
0.6128,2.6670879363966336,2.6670879363966336
0.614,2.6670879363966336,2.667087936396711
0.6136,2.6670879363966336,2.6670879363966336
0.6144,2.6670879363966336,2.6670879363967117
0.6148,2.6670879363966336,2.6670879363966336
0.6156,2.6670879363966336,2.6670879363967117
0.6152,2.6670879363966336,2.6670879363967117
0.616,2.6670879363966336,2.6670879363967117
0.6168,2.6670879363966336,2.667087936396714
0.6164,2.6670879363966336,2.6670879363967117
0.6172,2.6670879363966336,2.6670879363967135
0.6184,2.6670879363966336,2.6670879363967117
0.6176,2.6670879363966336,2.6670879363967113
0.618,2.6670879363966336,2.6670879363967117
0.6192,2.6670879363966336,2.6670879363967117
0.6188,2.6670879363966336,2.6670879363966336
0.6196,2.6670879363966336,2.6670879363966336
0.62,2.6670879363966336,2.6670879363966336
0.6208,2.6670879363966336,2.6670879363966336
0.6204,2.6670879363966336,2.6670879363967117
0.6216,2.6670879363966336,2.6670879363966336
0.6212,2.6670879363966336,2.6670879363967117
0.622,2.6670879363966336,2.6670879363966336
0.6228,2.6670879363966336,2.6670879363966336
0.6232,2.6670879363966336,2.6670879363966336
0.6224,2.6670879363966336,2.6670879363967117
0.624,2.6670879363966336,2.6670879363967117
0.6236,2.6670879363966336,2.6670879363967153
0.6244,2.6670879363966336,2.667087936396712
0.6248,2.6670879363966336,2.6670879363966336
0.6252,2.6670879363966336,2.6670879363966336
0.6256,2.6670879363966336,2.6670879363966336
0.626,2.6670879363966336,2.6670879363966336
0.6264,2.6670879363966336,2.6670879363966336
0.6268,2.6670879363966336,2.6670879363966336
0.6272,2.6670879363966336,2.6670879363966336
0.6276,2.6670879363966336,2.6670879363966336
0.628,2.6670879363966336,2.6670879363966336
0.6284,2.6670879363966336,2.6670879363966336
0.6288,2.6670879363966336,2.667087936396714
0.6292,2.6670879363966336,2.6670879363967126
0.6296,2.6670879363966336,2.6670879363966336
0.63,2.6670879363966336,2.6670879363966336
0.6304,2.6670879363966336,2.6670879363966336
0.6308,2.6670879363966336,2.667087936396711
0.6312,2.6670879363966336,2.6670879363967126
0.6316,2.6670879363966336,2.6670879363966336
0.632,2.6670879363966336,2.6670879363967117
0.6324,2.6670879363966336,2.6670879363966336
0.6328,2.6670879363966336,2.667087936396712
0.6332,2.6670879363966336,2.6670879363967117
0.6336,2.6670879363966336,2.6670879363966336
0.634,2.6670879363966336,2.6670879363967117
0.6344,2.6670879363966336,2.6670879363966336
0.6348,2.6670879363966336,-0.48186506626556014
0.6352,2.6670879363966336,-0.48186592004679635
0.6356,2.6670879363966336,-0.48186643213771774
0.636,2.6670879363966336,-0.48186643213771774
0.6364,2.6670879363966336,-0.48186643198953094
0.6368,2.6670879363966336,-0.4818664321377131
0.6372,2.6670879363966336,-0.48186643213771274
0.6376000000000001,2.6670879363966336,-0.4818664321377201
0.638,2.6670879363966336,-0.48186643213771835
0.6384,2.6670879363966336,-0.48186643213771774
0.6388,2.6670879363966336,-0.48186506641366594
0.6392,2.6670879363966336,-0.48186643213771657
0.64,2.6670879363966336,-0.4818657492016431
0.6396000000000001,2.6670879363966336,-0.4818664319895327
0.640335,2.6670879363966336,-0.4818664321377195
0.641005,2.6670879363966336,-0.48186643213771063
0.64067,2.6670879363966336,-0.4818659200467978
0.64134,2.6670879363966336,-0.48186574920163483
0.641675,2.6670879363966336,-0.48186643213771774
0.64201,2.6670879363966336,-0.4818632833282237
0.642345,2.6670879363966336,-0.4818657492016422
0.643015,2.6670879363966336,-0.48186643198953094
0.64268,2.6670879363966336,-0.48186643213771285
0.64335,2.6670879363966336,-0.48186643213771296
0.6436850000000001,2.6670879363966336,-0.4818664321377201
0.64402,2.6670879363966336,-0.4818664321377201
0.644355,2.6670879363966336,-0.48186643213771285
0.64469,2.6670879363966336,-0.4818664321377186
0.645025,2.6670879363966336,-0.48186643213771774
0.64536,2.6670879363966336,-0.48186643213771774
0.64603,2.6670879363966336,-0.48186643213771774
0.645695,2.6670879363966336,-0.4818653825345504
0.646365,2.6670879363966336,-0.48186574939914667
0.6467,2.6670879363966336,-0.48186643213771774
0.647035,2.6670879363966336,-0.4818664321377201
0.64737,2.6670879363966336,-0.48186643198953094
0.647705,2.6670879363966336,-0.48186643213771274
0.6480400000000001,2.6670879363966336,-0.4818632833282237
0.648375,2.6670879363966336,-0.48186574939919247
0.649045,2.6670879363966336,-0.48186643198953094
0.64871,2.6670879363966336,-0.48186643213771274
0.64938,2.6670879363966336,-0.48186643213771774
0.649715,2.6670879363966336,-0.4818664319895274
0.65005,2.6670879363966336,-0.48186643213771774
0.650385,2.6670879363966336,-0.48186643213771224
0.65072,2.6670879363966336,-0.4818653825345507
0.651055,2.6670879363966336,-0.48186643213771596
0.65139,2.6670879363966336,-0.4818655771289829
0.651725,2.6670879363966336,-0.4818664321377201
0.65206,2.6670879363966336,-0.48186643213771596
0.6523950000000001,2.6670879363966336,-0.48186643213771296
0.65273,2.6670879363966336,-0.4818664321377195
0.653065,2.6670879363966336,-0.48186643213771774
0.6534,2.6670879363966336,-0.48186643213771296
0.653735,2.6670879363966336,-0.48186557712896655
0.65407,2.6670879363966336,-0.48186643213771774
0.654405,2.6670879363966336,-0.48186643198953094
0.65474,2.6670879363966336,-0.48186643198953094
0.655075,2.6670879363966336,-0.48186643198953094
0.65541,2.6670879363966336,-0.48186557712896566
0.655745,2.6670879363966336,-0.4818664321377195
0.656415,2.6670879363966336,-0.48186643213771774
0.65608,2.6670879363966336,-0.4818653825345507
0.65675,2.6670879363966336,-0.48186643213771774
0.657085,2.6670879363966336,-0.4818664321377201
0.65742,2.6670879363966336,-0.48186643213771146
0.657755,2.6670879363966336,-0.481865382534551
0.65809,2.6670879363966336,-0.4818632833282237
0.658425,2.6670879363966336,-0.4818664321377131
0.65876,2.6670879363966336,-0.48186643213771774
0.659095,2.6670879363966336,-0.4818632833282237
0.65943,2.6670879363966336,-0.48186592004676015
0.6601,2.6670879363966336,-0.4818664321377213
0.659765,2.6670879363966336,-0.4818632833282237
0.660435,2.6670879363966336,-0.4818664321377195
0.66077,2.6670879363966336,-0.4818664321377107
0.661105,2.6670879363966336,-0.481866432137712
0.66144,2.6670879363966336,-0.48186643213771274
0.661775,2.6670879363966336,-0.4818653825345507
0.66211,2.6670879363966336,-0.4818664321377124
0.662445,2.6670879363966336,-0.48186643213771774
0.66278,2.6670879363966336,-0.4818664321377134
0.663115,2.6670879363966336,-0.48186643213771774
0.66345,2.6670879363966336,-0.48186643198953094
0.663785,2.6670879363966336,-0.48186643213771774
0.66412,2.6670879363966336,-0.48186643213771774
0.664455,2.6670879363966336,-0.48186643213771774
0.66479,2.6670879363966336,-0.48186643213771774
0.665125,2.6670879363966336,-0.4818664321377142
0.6654599999999999,2.6670879363966336,-0.48186643213771774
0.665795,2.6670879363966336,-0.48186643213771585
0.66613,2.6670879363966336,-0.48186643213771596
0.666465,2.6670879363966336,-0.48186643213771857
0.6668,2.6670879363966336,-0.4818664321377107
0.667135,2.6670879363966336,-0.4818655771289606
0.66747,2.6670879363966336,-0.48186643213771774
0.667805,2.6670879363966336,-0.48186643213771774
0.66814,2.6670879363966336,-0.48186643213771657
0.668475,2.6670879363966336,-0.48186643213771774
0.66881,2.6670879363966336,-0.48186643213772157
0.669145,2.6670879363966336,-0.48186643213771774
0.66948,2.6670879363966336,-0.48186643213771774
0.6698149999999999,2.6670879363966336,-0.48186643213771774
0.67015,2.6670879363966336,-0.48186643213771774
0.670485,2.6670879363966336,-0.48186643213771196
0.67082,2.6670879363966336,-0.48186643213771774
0.671155,2.6670879363966336,-0.4818664321377195
0.67149,2.6670879363966336,-0.48186643198953094
0.671825,2.6670879363966336,-0.48186643213771774
0.67216,2.6670879363966336,-0.48186643213771774
0.672495,2.6670879363966336,-0.48186643213771774
0.67283,2.6670879363966336,-0.48186643213771774
0.673165,2.6670879363966336,-0.48186643213771774
0.6735,2.6670879363966336,-0.48186643213771774
0.673835,2.6670879363966336,-0.48186643213771774
0.6741699999999999,2.6670879363966336,-0.48186643213771774
0.674505,2.6670879363966336,-0.48186643213771774
0.67484,2.6670879363966336,-0.48186643213771774
0.675175,2.6670879363966336,-0.48186643213771774
0.675845,2.6670879363966336,-9.486379882991372
0.6755099999999999,2.6670879363966336,-0.48186643213771774
0.676515,2.6670879363966336,-9.486379882991386
0.67618,2.6670879363966336,-9.486379882991386
0.67685,2.6670879363966336,-9.486379882991395
0.6771849999999999,2.6670879363966336,-9.486379882991386
0.67752,2.6670879363966336,-9.486379882991386
0.677855,2.6670879363966336,-9.486379882991393
0.6785249999999999,2.6670879363966336,-9.486379882991386
0.67819,2.6670879363966336,-9.486379882991386
0.67886,2.6670879363966336,-9.486379882991386
0.679195,2.6670879363966336,-9.486379882991372
0.67953,2.6670879363966336,-9.486379882991386
0.6798649999999999,2.6670879363966336,-9.486379882991386
0.6802,2.6670879363966336,-9.486379882991386
0.680535,2.6670879363966336,-9.486379882991365
0.68087,2.6670879363966336,-9.486379882991386
0.681205,2.6670879363966336,-9.486379882991386
0.681875,2.6670879363966336,-9.486379882991372
0.68154,2.6670879363966336,-9.486379882991404
0.68221,2.6670879363966336,-9.486379882991386
0.682545,2.6670879363966336,-9.486379882991372
0.6828799999999999,2.6670879363966336,-9.486379882991386
0.683215,2.6670879363966336,-9.486379882991372
0.68355,2.6670879363966336,-9.486379882991386
0.683885,2.6670879363966336,-9.486379882991372
0.6842199999999999,2.6670879363966336,-9.486379882991386
0.684555,2.6670879363966336,-9.486379882991372
0.68489,2.6670879363966336,-9.486379882991372
0.685225,2.6670879363966336,-9.486379882991372
0.6858949999999999,2.6670879363966336,-9.486379882991386
0.68556,2.6670879363966336,-9.486379882991372
0.68623,2.6670879363966336,-9.486379882991386
0.686565,2.6670879363966336,-9.486379882991386
0.6869,2.6670879363966336,-9.486379882991372
0.6872349999999999,2.6670879363966336,-9.486379882991386
0.68757,2.6670879363966336,-9.486379882991386
0.687905,2.6670879363966336,-9.486379882991386
0.6885749999999999,2.6670879363966336,-9.486379882991386
0.68824,2.6670879363966336,-9.486379882991384
0.68891,2.6670879363966336,-9.486379882991386
0.689245,2.6670879363966336,-9.486379882991372
0.68958,2.6670879363966336,-9.486379882991386
0.689915,2.6670879363966336,-9.486379882991372
0.69025,2.6670879363966336,-9.486379882991386
0.690585,2.6670879363966336,-9.486379882991386
0.69092,2.6670879363966336,-9.486379882991386
0.691255,2.6670879363966336,-9.486379882991372
0.691925,2.6670879363966336,-9.486379882991386
0.6915899999999999,2.6670879363966336,-9.486379882991386
0.69226,2.6670879363966336,-9.486379882991372
0.692595,2.6670879363966336,-9.486379882991375
0.6929299999999999,2.6670879363966336,-9.486379882991372
0.693265,2.6670879363966336,-9.486379882991386
0.6936,2.6670879363966336,-9.486379882991372
0.693935,2.6670879363966336,-9.486379882991372
0.6946049999999999,2.6670879363966336,-9.486379882991386
0.6942699999999999,2.6670879363966336,-9.486379882991375
0.69494,2.6670879363966336,-9.486379882991386
0.695275,2.6670879363966336,-9.486379882991383
0.69561,2.6670879363966336,-9.48637988299137
0.6959449999999999,2.6670879363966336,-9.48637988299137
0.69628,2.6670879363966336,-9.486379882991372
0.696615,2.6670879363966336,-9.48637988299137
0.69695,2.6670879363966336,-9.486379882991372
0.6972849999999999,2.6670879363966336,-9.486379882991372
0.69762,2.6670879363966336,-9.486379882991375
0.697955,2.6670879363966336,-9.486379882991372
0.6986249999999999,2.6670879363966336,-9.486379882991372
0.69829,2.6670879363966336,-9.486379882991388
0.69896,2.6670879363966336,-9.486379882991372
0.699295,2.6670879363966336,-9.486379882991372
0.69963,2.6670879363966336,-9.486379882991374
0.699965,2.6670879363966336,-9.486379882991372
0.700635,2.6670879363966336,-9.486379882991372
0.7002999999999999,2.6670879363966336,-9.486379882991386
0.70097,2.6670879363966336,-9.486379882991386
0.701305,2.6670879363966336,-9.486379882991372
0.7016399999999999,2.6670879363966336,-9.486379882991375
0.701975,2.6670879363966336,-9.486379882991372
0.702645,2.6670879363966336,-9.486379882991372
0.70231,2.6670879363966336,-9.48637988299137
0.7029799999999999,2.6670879363966336,-9.486379882991372
0.7033149999999999,2.6670879363966336,-9.48637988299137
0.70365,2.6670879363966336,-9.486379882991372
0.703985,2.6670879363966336,-9.486379882991388
0.70432,2.6670879363966336,-9.486379882991375
0.7046549999999999,2.6670879363966336,-9.486379882991372
0.70499,2.6670879363966336,-9.486379882991374
0.705325,2.6670879363966336,-9.486379882991375
0.70566,2.6670879363966336,-9.48637988299139
0.7059949999999999,2.6670879363966336,-9.486379882991372
0.7063299999999999,2.6670879363966336,-9.486379882991375
0.706665,2.6670879363966336,-9.486379882991372
0.707,2.6670879363966336,-9.48637988299139
0.707001,2.6670879363966336,-9.486379882991372
0.7070019999999999,2.6670879363966336,-9.48637988299137
0.7070029999999999,2.6670879363966336,-9.486379882991383
0.707004,2.6670879363966336,-9.486379882991395
0.707005,2.6670879363966336,-9.486379882991372
0.7070059999999999,2.6670879363966336,-9.486379882991374
0.7070069999999999,2.6670879363966336,-9.486379882991372
0.707008,2.6670879363966336,-9.486379882991372
0.707009,2.6670879363966336,-9.486379882991372
0.707011,2.6670879363966336,-9.48637988299139
0.7070099999999999,2.6670879363966336,-9.486379882991372
0.707012,2.6670879363966336,-9.48637988299139
0.707013,2.6670879363966336,-9.486379882991374
0.7070139999999999,2.6670879363966336,-9.486379882991372
0.707015,2.6670879363966336,-9.48637988299139
0.707016,2.6670879363966336,-9.48637988299137
0.707017,2.6670879363966336,-9.486379882991372
0.7070179999999999,2.6670879363966336,-9.48637988299137
0.707019,2.6670879363966336,-9.486379882991372
0.70702,2.6670879363966336,-9.48637988299139
0.707021,2.6670879363966336,-9.486379882991383
0.707023,2.6670879363966336,-9.486379882991372
0.7070219999999999,2.6670879363966336,-9.48637988299137
0.707024,2.6670879363966336,-9.486379882991379
0.707025,2.6670879363966336,-9.48637988299139
0.7070259999999999,2.6670879363966336,-9.486379882991372
0.707027,2.6670879363966336,-9.486379882991372
0.7070289999999999,2.6670879363966336,-9.486379882991372
0.707028,2.6670879363966336,-9.48637988299137
0.7070299999999999,2.6670879363966336,-9.486379882991363
0.707031,2.6670879363966336,-9.486379882991372
0.707032,2.6670879363966336,-9.486379882991375
0.7070329999999999,2.6670879363966336,-9.486379882991372
0.7070339999999999,2.6670879363966336,-9.486379882991372
0.707035,2.6670879363966336,-9.486379882991372
0.707036,2.6670879363966336,-9.486379882991386
0.7070369999999999,2.6670879363966336,-9.486379882991375
0.7070379999999999,2.6670879363966336,-9.48637988299137
0.707039,2.6670879363966336,-9.486379882991372
0.70704,2.6670879363966336,-9.486379882991372
0.7070409999999999,2.6670879363966336,-9.48637988299139
0.707042,2.6670879363966336,-9.486379882991374
0.707043,2.6670879363966336,-9.486379882991372
0.707044,2.6670879363966336,-9.486379882991386
0.7070449999999999,2.6670879363966336,-9.486379882991372
0.707046,2.6670879363966336,-9.486379882991374
0.707047,2.6670879363966336,-9.48637988299137
0.707048,2.6670879363966336,-9.486379882991363
0.7070489999999999,2.6670879363966336,-9.48637988299137
0.70705,2.6670879363966336,-9.486379882991372
0.707051,2.6670879363966336,-9.486379882991375
0.707052,2.6670879363966336,-9.48637988299137
0.7070529999999999,2.6670879363966336,-9.48637988299137
0.707054,2.6670879363966336,-9.486379882991372
0.707055,2.6670879363966336,-9.486379882991372
0.7070559999999999,2.6670879363966336,-9.486379882991372
0.7070569999999999,2.6670879363966336,-9.486379882991372
0.707058,2.6670879363966336,-9.486379882991375
0.707059,2.6670879363966336,-9.48637988299139
0.7070599999999999,2.6670879363966336,-9.486379882991375
0.7070609999999999,2.6670879363966336,-9.48637988299137
0.707062,2.6670879363966336,-9.486379882991372
0.707063,2.6670879363966336,-9.48637988299137
0.7070639999999999,2.6670879363966336,-9.486379882991372
0.7070649999999999,2.6670879363966336,-9.486379882991374
0.707066,2.6670879363966336,-9.486379882991383
0.707067,2.6670879363966336,-9.48637988299139
0.7070679999999999,2.6670879363966336,-9.486379882991372
0.707069,2.6670879363966336,-9.486379882991372
0.70707,2.6670879363966336,-9.486379882991375
0.707071,2.6670879363966336,-9.486379882991372
0.7070719999999999,2.6670879363966336,-9.486379882991372
0.707073,2.6670879363966336,-9.48637988299137
0.707074,2.6670879363966336,-9.486379882991375
0.707075,2.6670879363966336,-9.48637988299139
0.7070759999999999,2.6670879363966336,-9.48637988299137
0.707077,2.6670879363966336,-9.486379882991372
0.707078,2.6670879363966336,-9.486379882991372
0.707079,2.6670879363966336,-9.486379882991372
0.7070799999999999,2.6670879363966336,-9.486379882991386
0.707081,2.6670879363966336,-9.48637988299137
0.707082,2.6670879363966336,-9.486379882991372
0.707083,2.6670879363966336,-9.48637988299139
0.7070839999999999,2.6670879363966336,-9.486379882991383
0.707085,2.6670879363966336,-9.48637988299139
0.707086,2.6670879363966336,-9.486379882991374
0.7070869999999999,2.6670879363966336,-9.48637988299139
0.7070879999999999,2.6670879363966336,-9.48637988299139
0.707089,2.6670879363966336,-9.486379882991372
0.70709,2.6670879363966336,-9.48637988299139
0.7070909999999999,2.6670879363966336,-9.48637988299139
0.7070919999999999,2.6670879363966336,-9.48637988299137
0.707093,2.6670879363966336,-9.48637988299139
0.707094,2.6670879363966336,-9.48637988299137
0.7070949999999999,2.6670879363966336,-9.48637988299139
0.707096,2.6670879363966336,-9.48637988299137
0.707097,2.6670879363966336,-9.48637988299137
0.707098,2.6670879363966336,-9.48637988299137
0.7070989999999999,2.6670879363966336,-9.48637988299139
0.7071,2.6670879363966336,-9.48637988299137
0.707101,2.6670879363966336,-9.486379882991375
0.707102,2.6670879363966336,-9.48637988299137
0.7071029999999999,2.6670879363966336,-9.48637988299139
0.707104,2.6670879363966336,-9.48637988299139
0.707105,2.6670879363966336,-9.486379882991372
0.707106,2.6670879363966336,-9.48637988299139
0.7071069999999999,2.6670879363966336,-9.486379882991372
0.707108,2.6670879363966336,-9.486379882991372
0.707109,2.6670879363966336,-9.48637988299139
0.70711,2.6670879363966336,-9.48637988299137
0.7071109999999999,2.6670879363966336,-9.486379882991386
0.707112,2.6670879363966336,-9.48637988299137
0.707113,2.6670879363966336,-9.48637988299137
0.7071139999999999,2.6670879363966336,-9.486379882991375
0.7071149999999999,2.6670879363966336,-9.48637988299139
0.707116,2.6670879363966336,-9.486379882991372
0.707117,2.6670879363966336,-9.486379882991372
0.7071179999999999,2.6670879363966336,-9.486379882991374
0.7071189999999999,2.6670879363966336,-9.486379882991372
0.70712,2.6670879363966336,-9.48637988299139
0.707121,2.6670879363966336,-9.486379882991375
0.7071219999999999,2.6670879363966336,-9.486379882991372
0.707123,2.6670879363966336,-9.486379882991374
0.707124,2.6670879363966336,-9.48637988299139
0.707125,2.6670879363966336,-9.486379882991372
0.7071259999999999,2.6670879363966336,-9.486379882991372
0.707127,2.6670879363966336,-9.486379882991372
0.707128,2.6670879363966336,-9.486379882991383
0.707129,2.6670879363966336,-9.48637988299137
0.7071299999999999,2.6670879363966336,-9.486379882991372
0.707131,2.6670879363966336,-9.486379882991383
0.707132,2.6670879363966336,-9.486379882991372
0.707133,2.6670879363966336,-9.486379882991363
0.7071339999999999,2.6670879363966336,-9.486379882991372
0.707135,2.6670879363966336,-9.486379882991372
0.707136,2.6670879363966336,-9.486379882991372
0.707137,2.6670879363966336,-9.48637988299137
0.707139,2.6670879363966336,-9.486379882991372
0.7071379999999999,2.6670879363966336,-9.48637988299137
0.70714,2.6670879363966336,-9.486379882991383
0.7071409999999999,2.6670879363966336,-9.486379882991372
0.7071419999999999,2.6670879363966336,-9.486379882991374
0.707143,2.6670879363966336,-9.486379882991383
0.707144,2.6670879363966336,-9.486379882991363
0.7071449999999999,2.6670879363966336,-9.48637988299137
0.7071459999999999,2.6670879363966336,-9.486379882991372
0.707147,2.6670879363966336,-9.48637988299137
0.707148,2.6670879363966336,-9.48637988299139
0.7071489999999999,2.6670879363966336,-9.48637988299139
0.70715,2.6670879363966336,-9.486379882991372
0.707151,2.6670879363966336,-9.486379882991372
0.707152,2.6670879363966336,-9.48637988299137
0.7071529999999999,2.6670879363966336,-9.486379882991372
0.707154,2.6670879363966336,-9.48637988299137
0.707155,2.6670879363966336,-9.486379882991372
0.707156,2.6670879363966336,-9.486379882991372
0.7071569999999999,2.6670879363966336,-9.48637988299139
0.707158,2.6670879363966336,-9.486379882991383
0.707159,2.6670879363966336,-9.486379882991372
0.70716,2.6670879363966336,-9.48637988299137
0.7071609999999999,2.6670879363966336,-9.486379882991372
0.707162,2.6670879363966336,-9.486379882991375
0.707163,2.6670879363966336,-9.486379882991372
0.707164,2.6670879363966336,-9.486379882991383
0.7071649999999999,2.6670879363966336,-9.48637988299137
0.707166,2.6670879363966336,-9.486379882991375
0.707167,2.6670879363966336,-9.486379882991374
0.7071679999999999,2.6670879363966336,-9.486379882991372
0.7071689999999999,2.6670879363966336,-9.486379882991372
0.70717,2.6670879363966336,-9.48637988299137
0.707171,2.6670879363966336,-9.48637988299139
0.7071719999999999,2.6670879363966336,-9.48637988299137
0.7071729999999999,2.6670879363966336,-9.486379882991372
0.707175,2.6670879363966336,-9.486379882991372
0.707174,2.6670879363966336,-9.48637988299139
0.7071759999999999,2.6670879363966336,-9.486379882991388
0.707177,2.6670879363966336,-9.486379882991386
0.707179,2.6670879363966336,-9.486379882991372
0.707178,2.6670879363966336,-9.486379882991375
0.7071799999999999,2.6670879363966336,-9.486379882991372
0.707181,2.6670879363966336,-9.48637988299139
0.707182,2.6670879363966336,-9.486379882991375
0.707183,2.6670879363966336,-9.486379882991383
0.7071839999999999,2.6670879363966336,-9.486379882991374
